175, 175, 83.07022575, 11, 85.60606061, -136.3477246, 3, 103, 9, -117.4604013, 340.6410058, 315.3736134, 19.05679516, 25.26739244, correct
190, 185, -270.7240277, 13, -283.3333333, -50.64177363, 12, 191, 12, -58.33483629, 250.6410058, 171.7820143, 14.77084297, 78.85899155, correct
68, 63, -237.5980035, 12, -242.4242424, -26.37106184, 2, 71, 1, -16.3605195, 360, 351.8029229, 11.11321469, 8.197077072, correct
112, 112, -536.4019846, 15, -528.7878788, -42.29871645, 7, 112, 5, -38.76635024, 72.47443162, 67.59780359, 8.393581989, 4.876628036, correct
79, 79, -166.8324097, 13, -157.5757576, -71.87864644, 5, 79, 11, -67.79961805, 72.47443162, 61.16776114, 10.11553659, 11.30667049, correct
238, 158, -298.4296327, 13, -293.9393939, -165.9276546, 4, 210, 10, -175.5261134, 180, 109.9182822, 10.59682289, 70.08171782, correct
163, 132, -358.9593504, 14, -343.1818182, -189.4399067, 9, 90, 12, -188.9575247, 109.3589942, 166.593707, 15.78490465, -57.23471283, correct
152, 100, -555.7297952, 11, -537.8787879, -65.81096849, 5, 215, 5, -69.22834828, 70.64100582, 123.0023239, 18.17517396, -52.36131803, correct
69, 83, -67.91338044, 11, -73.48484848, -137.1061844, 6, 41, 8, -126.9095787, 360, 310.0348435, 11.61946743, 49.96515653, correct
28, 28, -654.0454545, 13, -646.969697, -2.858809802, 7, 35, 11, 1.691948658, 70.64100582, 346.0109801, 8.412832331, 84.63002569, correct
127, 127, -625, 10, -629.5454545, -177.3045508, 8, 127, 8, -192.7322054, 199.3589942, 246.9152941, 16.08333559, -47.55629997, correct
173, 134, -261.6444208, 10, -259.8484848, -82.49708285, 4, 150, 9, -89.47378622, 175.0302593, 168.2106298, 7.204149906, 6.819629478, correct
200, 143, -206.9687475, 10, -193.1818182, -64.29404901, 11, 202, 12, -54.15240393, 72.47443162, 74.57724534, 17.1152676, -2.102813719, correct
239, 239, -57.31630211, 16, -71.21212121, -89.32322054, 4, 239, 6, -76.38609009, 342.4744316, 345.710749, 18.98586665, -3.236317388, correct
