1, -669.5449242, -673.658604, 32.87108414, correct
1, -649.8249708, -646.1984151, -67.88792016, correct
1, -372.9871645, -371.2099056, -15.28479095, correct
1, -411.6686114, -416.9894544, 87.81410179, correct
1, -394.9824971, -402.827434, 4.322557351, correct
1, -769.6616103, -777.0790028, -44.00701623, correct
1, -369.9533256, -361.3069919, 37.65134523, correct
1, -611.1435239, -624.331561, 45.39795176, correct
1, -432.1470245, -447.3595342, 37.36324743, correct
1, -101.4585764, -107.049463, 7.989889004, correct
1, -649.0665111, -643.599179, 72.14398999, correct
1, -402.5670945, -395.2276277, 42.98946201, correct
1, -495.8576429, -493.2748711, -67.35448167, correct
1, -264.5274212, -274.2216549, 10.53281878, correct
1, -32.43873979, -23.67385187, -13.32391889, correct
1, -719.6032672, -712.5001518, 23.89057951, correct
1, -159.8599767, -174.215496, -83.67003563, correct
1, -722.6371062, -726.2353764, -39.56720705, correct
1, -636.9311552, -624.1954534, -23.47907022, correct
1, -73.39556593, -60.00480842, -65.44271845, correct
1, -517.8529755, -530.8973568, -5.118427365, correct
1, -190.9568261, -209.325603, 10.2829192, correct
1, -8.168028005, -1.813620385, 58.12061343, correct
1, -162.8938156, -151.2554016, 60.87568793, correct
1, -733.2555426, -719.8731388, -75.80209072, correct
1, -236.4644107, -235.9335065, -73.52824161, correct
1, -437.4562427, -447.0444682, -56.54684859, correct
1, -394.2240373, -401.3105145, -7.60318205, correct
1, -336.5810968, -339.8006312, 11.71186491, correct
1, -759.0431739, -775.772603, -76.3773786, correct
1, -584.5974329, -573.0547938, 13.18225549, correct
1, -561.0851809, -569.6897559, -71.71153526, correct
1, -196.2660443, -184.6921885, -61.3536251, correct
1, -411.6686114, -415.0057269, 72.48566006, correct
1, -732.4970828, -740.2474233, 3.199138545, correct
1, -653.6172695, -645.3294281, 53.59991316, correct
1, -582.3220537, -578.0580249, -36.71504836, correct
1, -717.327888, -703.6322978, -7.107433677, correct
1, -69.60326721, -81.26689303, 53.31544894, correct
1, -376.7794632, -386.7900056, 12.23205428, correct
1, -134.0723454, -117.2029688, 52.7061025, correct
1, -410.9101517, -417.9020324, -50.70575453, correct
1, -278.9381564, -288.2984756, 47.95507358, correct
1, -232.672112, -235.1758936, -33.51506833, correct
1, -670.3033839, -668.7864644, 31.7936093, correct
1, -89.32322054, -78.16205214, -26.94184945, correct
1, -67.32788798, -68.53783716, 39.33421027, correct
1, -21.06184364, -36.94423038, 70.93008016, correct
1, -330.5134189, -337.5980163, 58.16635588, correct
1, 31.27187865, 16.25324946, 13.32061231, correct
1, -583.0805134, -588.6481914, -63.96222158, correct
1, -341.1318553, -339.4292405, -8.563759096, correct
1, -347.1995333, -361.8820195, -83.58517721, correct
1, -679.4049008, -682.9902981, -26.17632232, correct
1, -608.1096849, -609.9208258, 15.352761, correct
1, -93.11551925, -100.5755962, -5.607418212, correct
1, -751.4585764, -742.8570595, -71.57333948, correct
1, -248.5997666, -262.6893918, 60.87547104, correct
1, -454.1423571, -452.0738793, 59.11052607, correct
1, -695.3325554, -682.782905, -42.46449936, correct
1, -603.5589265, -617.0606362, 9.570593084, correct
1, -103.7339557, -111.6002215, 4.509067335, correct
1, -378.2963827, -367.985339, -85.95045328, correct
1, -331.2718786, -339.0421714, 32.83911628, correct
1, -636.9311552, -647.2463151, -40.25284185, correct
1, -84.01400233, -94.91410715, -0.012546402, correct
1, -485.9976663, -497.8795121, 30.28948757, correct
1, -492.0653442, -502.8343463, -5.496164168, correct
1, -237.9813302, -249.0741083, -62.53534767, correct
1, -521.6452742, -519.8466863, 15.25427085, correct
1, -567.1528588, -578.0580249, 52.56288578, correct
1, -268.31972, -277.4645517, 18.0624774, correct
1, -275.1458576, -274.1057295, 2.879683717, correct
1, -560.3267211, -562.9053769, 34.26154926, correct
1, -579.2882147, -587.6312719, 61.41347418, correct
1, -159.8599767, -151.2554016, -74.83942194, correct
1, -196.2660443, -198.2203136, 63.69482026, correct
1, -201.5752625, -212.9954735, -2.856157988, correct
1, -41.54025671, -33.85089473, 74.2329493, correct
1, -212.1936989, -204.0646849, -0.321875018, correct
1, -127.2462077, -116.2742179, -55.19178108, correct
1, -690.781797, -692.751808, -60.17709206, correct
1, -655.8926488, -647.2463151, 35.31411005, correct
1, -325.9626604, -327.2211202, -31.31418463, correct
1, -52.15869312, -39.56815398, -56.9179762, correct
1, -113.5939323, -102.6388669, -40.05321796, correct
1, -18.02800467, -27.12952159, 17.00191427, correct
1, -145.4492415, -159.9032915, -7.555860965, correct
1, -657.4095683, -659.9755666, -85.96605279, correct
1, -481.4469078, -492.9743697, -11.49775249, correct
1, -227.3628938, -239.2698474, 5.801179264, correct
1, -702.1586931, -695.8042855, 50.06228207, correct
1, -595.2158693, -589.5196725, -51.7565161, correct
1, -114.3523921, -107.6919974, 16.47178138, correct
1, -178.8214702, -180.0567213, 23.04406762, correct
1, 13.82730455, 26.87168587, 10.74678509, correct
1, -359.3348891, -367.1898528, 59.51107542, correct
1, -247.0828471, -257.8593974, -78.97689154, correct
1, -339.6149358, -340.8733956, 41.97623729, correct
1, -222.0536756, -222.9366559, 67.70118552, correct
1, -394.9824971, -398.6166819, 53.27571652, correct
1, -646.7911319, -656.3568871, -63.93291256, correct
1, -307.0011669, -296.8544605, -7.512984002, correct
1, -584.5974329, -600.9878654, 77.64516658, correct
1, -181.0968495, -169.4332237, 15.00824699, correct
1, -615.6942824, -609.9208258, -60.155246, correct
1, -435.1808635, -447.0444682, -88.00519577, correct
1, -501.1668611, -491.1487706, 76.01543879, correct
1, -74.15402567, -63.79404901, 56.95257737, correct
