99, 190, 11, GRANGER, 172, SNOW, 274.6738026, -693.8156359, -192.4242424, 41, 18.31140384, 24.03279682, p5c
196, 201, 12, BOBCATXL, 216, EXTRASUNNY, 186.4921963, -691.5402567, -191.6666667, 53, 18.21525731, -64.14880948, p5c
162, 202, 16, DOMINATOR, 187, CLOUDS, 298.4158602, -681.68028, -192.4242424, 21, 17.27685909, 47.77485438, p5c
255, 255, 15, BOBCATXL, 255, CLOUDS, 180.2162647, -693.0571762, -193.9393939, 33, 16.61829858, -70.42474108, p5c
147, 160, 7, NINEF, 183, CLOUDS, 251.3725284, -690.0233372, -193.9393939, 5, 15.61899446, 0.731522599, p5c
223, 224, 12, PATRIOT, 227, EXTRASUNNY, 185.6701372, -690.0233372, -196.2121212, 5, 13.42562253, -64.97086859, p5c
50, 50, 15, BALLER, 58, CLEARING, 170.9963908, -688.5064177, -199.2424242, 11, 10.10801515, -79.64461507, p5c
55, 55, 10, BUFFALO, 55, EXTRASUNNY, 170.7268568, -691.5402567, -191.6666667, 30, 18.21525731, -79.91414898, p5c
142, 145, 17, PRANGER, 52, THUNDER, 332.6844631, -691.5402567, -192.4242424, 45, 17.49197001, 82.0434573, p5c
102, 102, 8, NINEF, 131, RAIN, 310.0385185, -690.0233372, -196.969697, 4, 12.70070111, 59.39751269, p5c
221, 221, 11, BUFFALO, 221, THUNDER, 178.5336172, -693.8156359, -190.9090909, 38, 19.70047006, -72.10738864, p5c
255, 255, 17, BOBCATXL, 255, CLOUDS, 315.1369933, -690.0233372, -195.4545455, 22, 14.15396461, 64.49598752, p5c
150, 194, 11, NINEF, 209, EXTRASUNNY, 176.5045075, -693.8156359, -191.6666667, 40, 19.00352847, -74.13649828, p5c
113, 133, 7, DOMINATOR, 172, NEUTRAL, 170.8272761, -693.8156359, -190.9090909, 25, 19.70047006, -79.81372971, p5c
65, 65, 14, JACKAL, 65, EXTRASUNNY, 297.5355446, -690.0233372, -193.9393939, 15, 15.61899446, 46.89453875, p5c
174, 184, 12, NINEF, 228, EXTRASUNNY, 195.1315411, -691.5402567, -192.4242424, 19, 17.49197001, -55.5094647, p5c
225, 231, 10, NINEF, 235, SNOW, 326.1488908, -691.5402567, -192.4242424, 23, 17.49197001, 75.50788493, p5c
255, 255, 13, DOMINATOR, 255, EXTRASUNNY, 333.0543221, -689.2648775, -197.7272727, 47, 11.76174775, 82.4133163, p5c
255, 255, 17, ORACLE, 255, OVERCAST, 171.6542039, -693.8156359, -190.9090909, 44, 19.70047006, -78.98680189, p5c
255, 255, 9, BOBCATXL, 255, EXTRASUNNY, 267.8536886, -691.5402567, -191.6666667, 41, 18.21525731, 17.21268274, p5c
131, 120, 11, ORACLE, 42, SMOG, 164.4125165, -693.8156359, -191.6666667, 34, 19.00352847, -86.2284893, p5c
255, 255, 9, BISON, 255, CLOUDS, 178.9433248, -690.0233372, -196.969697, 23, 12.70070111, -71.69768106, p5c
152, 114, 10, NINEF, 68, NEUTRAL, 166.8471219, -692.2987165, -196.2121212, 8, 14.23666751, -83.79388393, p5c
148, 148, 15, PRANGER, 148, SMOG, 224.8587217, -688.5064177, -199.2424242, 7, 10.10801515, -25.78228411, p5c
